"customer_unique_id","customer_city","customer_state","first_order_date","recent_order_date","recency_days","first_order_review_score","potential_recovery_value","total_lifetime_orders","recovery_priority"
a5ef8e6ba939abfac503451bf8a0759c,piracicaba,São Paulo,2017-11-07,2017-11-07,300,4.00,193.34,1,Medium Priority: Lapsed One-Time
"6e7e695a72de858cbfbdc2e2eff6e5f8",santarem,Pará,2017-02-02,2017-02-02,578,5.00,193.30,1,Medium Priority: Lapsed One-Time
"42c74e352f2e8d5b46cc53a9183a8942",osasco,São Paulo,2017-09-20,2017-09-20,348,5.00,193.27,1,Medium Priority: Lapsed One-Time
"4d2a058cead19bc1e7b3580be5893b2b",sao caetano do sul,São Paulo,2018-01-22,2018-01-22,224,5.00,193.27,2,High Priority: Lapsed Loyal
"865c77590abaa77db865e2a2313ffc31",itapevi,São Paulo,2017-08-26,2017-08-26,373,5.00,193.27,1,Medium Priority: Lapsed One-Time
"9926adedb498e6c15bdc22ac44560a3b",california da barra,Rio de Janeiro,2017-12-10,2017-12-10,267,4.00,193.25,1,Medium Priority: Lapsed One-Time
"657dec397f46d84dbe64df2b0389b3cc",caratinga,Rio de Janeiro,2017-11-01,2017-12-20,257,4.00,193.19,2,High Priority: Lapsed Loyal
"03b22e3c0ac42e03f94471e220f13f02",itaborai,Rio de Janeiro,2017-04-19,2017-04-19,502,5.00,193.17,1,Medium Priority: Lapsed One-Time
"353ef6cd716554aeacd247e61dd18c4e",barao de cocais,Minas Gerais,2017-02-17,2017-02-17,563,5.00,193.17,1,Medium Priority: Lapsed One-Time
fee7018ee174ae6480e1d729c567248b,contagem,Minas Gerais,2017-02-25,2017-02-25,555,5.00,193.17,1,Medium Priority: Lapsed One-Time
b735dc6c2abd756cbecc90e8e33fd7db,porto alegre,Rio Grande do Sul,2017-10-13,2017-10-13,325,5.00,193.14,1,Medium Priority: Lapsed One-Time
"672afa8a0a510643b1be75d99ec3dab5",paulo de faria,São Paulo,2017-11-15,2017-11-15,292,5.00,193.14,1,Medium Priority: Lapsed One-Time
"133f82573448e50b2298b4c6de9e76d1",rio de janeiro,Rio de Janeiro,2018-03-04,2018-03-04,183,5.00,193.03,1,Medium Priority: Lapsed One-Time
"9766c9f4171323bd388bf0ea181b6bee",utinga,Bahia,2017-02-05,2017-02-05,575,5.00,193.02,1,Medium Priority: Lapsed One-Time
dce45a384a6b749722f5d324f68aa7e0,sao carlos,São Paulo,2018-01-12,2018-01-12,234,5.00,193.02,1,Medium Priority: Lapsed One-Time
"191390f8192144a1bd3954db5ec5e22f",santo andre,São Paulo,2017-05-08,2017-05-08,483,5.00,193.00,1,Medium Priority: Lapsed One-Time
f32164d257e42aaf471e808c25c6da8f,mossoro,Rio Grande do Norte,2017-10-12,2017-10-12,326,4.00,192.98,1,Medium Priority: Lapsed One-Time
f2e2d618020e22afab29148d1443016d,recife,Pernambuco,2017-08-11,2017-08-11,388,5.00,192.98,1,Medium Priority: Lapsed One-Time
"2ce92c0d3ec4a2fef1b4503f79b53cc2",sao mateus,Espírito Santo,2017-02-18,2017-02-18,562,5.00,192.96,1,Medium Priority: Lapsed One-Time
"5f38cc36e507c4d880489be38964af19",volta redonda,Rio de Janeiro,2018-01-02,2018-01-02,244,4.00,192.95,1,Medium Priority: Lapsed One-Time
c99d68336d7dbab8ab3ca6627b9b5b63,paulista,Pernambuco,2017-10-03,2017-10-03,335,4.00,192.92,1,Medium Priority: Lapsed One-Time
aeb60b971e54df6473d586ada758ca72,ouro fino,Minas Gerais,2018-02-22,2018-02-22,193,4.00,192.91,1,Medium Priority: Lapsed One-Time
"32096663d6d42a75b8d0dacdc99df939",belo horizonte,Minas Gerais,2017-09-12,2017-09-12,356,4.00,192.89,1,Medium Priority: Lapsed One-Time
"7f66a06dd5860559981aac732dbf9066",guaruja,São Paulo,2017-08-13,2017-08-13,386,5.00,192.85,1,Medium Priority: Lapsed One-Time
"89e011107999365d7033087c4726cd35",itanhaem,São Paulo,2017-04-18,2017-04-18,503,5.00,192.83,1,Medium Priority: Lapsed One-Time
"0011857aff0e5871ce5eb429f21cdaf5",santo andre,São Paulo,2017-06-28,2017-06-28,432,5.00,192.83,1,Medium Priority: Lapsed One-Time
a3a6f2d1b8311efa1f58c7755e022a4e,sao paulo,São Paulo,2017-06-30,2017-06-30,430,5.00,192.83,1,Medium Priority: Lapsed One-Time
e2b062e8d4636ab2d99a8e675d7f7f3d,paraguacu paulista,São Paulo,2018-01-25,2018-01-25,221,4.00,192.76,1,Medium Priority: Lapsed One-Time
"1b0827c85d03946b3de3e3430d23fa31",marilia,São Paulo,2018-01-17,2018-01-17,229,5.00,192.76,1,Medium Priority: Lapsed One-Time
"199f86c77eb3f8bd9cad75c39672f053",sao paulo,São Paulo,2017-08-24,2017-08-24,375,4.00,192.75,1,Medium Priority: Lapsed One-Time
a60c2315885f7e8693be301294583a05,pederneiras,São Paulo,2017-09-26,2017-09-26,342,5.00,192.75,1,Medium Priority: Lapsed One-Time
"0802a1a217680f13264a70ddb7220823",birigui,São Paulo,2017-02-07,2017-02-17,563,5.00,192.70,2,High Priority: Lapsed Loyal
"5ee1a7e84a17bcddc784977557a7a186",rio de janeiro,Rio de Janeiro,2017-10-04,2017-10-04,334,5.00,192.69,2,Medium Priority: Lapsed One-Time
"1f0211f655ce37d41c611f7ffa8849be",campos sales,Ceará,2018-01-10,2018-01-10,236,5.00,192.69,1,Medium Priority: Lapsed One-Time
"9d3cdbd445d97cdbf91938532edc619e",ribeirao pires,São Paulo,2018-02-10,2018-02-10,205,5.00,192.66,1,Medium Priority: Lapsed One-Time
"80fde6f9ed1b608dcc58489df7b890c2",sao paulo,São Paulo,2017-08-06,2017-08-06,393,5.00,192.66,1,Medium Priority: Lapsed One-Time
"7107fb477c1cee6a2f0e7a6e7b0ede4c",osasco,São Paulo,2017-08-09,2017-08-09,390,5.00,192.66,1,Medium Priority: Lapsed One-Time
c9db667c614c73789033408b41813cea,sao paulo,São Paulo,2017-08-03,2017-08-03,396,5.00,192.66,1,Medium Priority: Lapsed One-Time
"8397c072f7fd0a7ef7dc1240d58a0678",diadema,São Paulo,2017-07-31,2017-07-31,399,4.00,192.66,1,Medium Priority: Lapsed One-Time
"413953669babc67fd371bb95cb892bbc",tiete,São Paulo,2017-08-31,2017-08-31,368,5.00,192.66,1,Medium Priority: Lapsed One-Time
"6d06583742c138d70b952a6f5f4fd62c",sao sebastiao,São Paulo,2017-09-04,2017-09-04,364,5.00,192.66,1,Medium Priority: Lapsed One-Time
f4cb29a2884554c257a90856b70d2f54,franca,São Paulo,2017-11-06,2017-11-06,301,5.00,192.66,1,Medium Priority: Lapsed One-Time
"018b0a8d048e41f2d1f55e56dcbd335c",taguai,São Paulo,2017-07-25,2017-07-25,405,5.00,192.66,1,Medium Priority: Lapsed One-Time
"910edb03fe69cbf4c909fb359d9e9564",sao paulo,São Paulo,2017-04-15,2017-04-15,506,4.00,192.65,1,Medium Priority: Lapsed One-Time
e0b0573706f90e81a743b90e8d9f3a28,curvelo,Minas Gerais,2017-11-22,2017-11-22,285,4.00,192.64,1,Medium Priority: Lapsed One-Time
"3490168e3acaf7c79dc72a00dfaa500b",sao paulo,São Paulo,2017-11-08,2017-11-08,299,5.00,192.64,1,Medium Priority: Lapsed One-Time
"02fbe4db886eb98774c8ba300d39fa79",caxias do sul,Rio Grande do Sul,2018-02-17,2018-02-17,198,5.00,192.63,2,High Priority: Lapsed Loyal
"2444e57c718501efe5dcdcc6576f57c4",osvaldo cruz,São Paulo,2018-01-26,2018-01-26,220,5.00,192.59,1,Medium Priority: Lapsed One-Time
"5a18aed8495fec61fd9cf2a0c41fc312",itu,São Paulo,2017-04-28,2017-04-28,493,4.00,192.56,1,Medium Priority: Lapsed One-Time
"90ca3f3ba0350c025a82b0570eb72918",herval,Rio Grande do Sul,2017-03-20,2017-03-20,532,4.00,192.56,1,Medium Priority: Lapsed One-Time
bdc9d7c00e3c150456e58df4cfc2d2c8,sao paulo,São Paulo,2017-03-19,2017-03-19,533,5.00,192.56,1,Medium Priority: Lapsed One-Time
a8296d2daa0c76468d945f281cbe031d,sao paulo,São Paulo,2017-03-24,2017-03-24,528,5.00,192.56,1,Medium Priority: Lapsed One-Time
ea413c4de30a628ab6c8f0f2cb35197a,osasco,São Paulo,2017-04-04,2017-04-04,517,5.00,192.56,1,Medium Priority: Lapsed One-Time
c4c4b4e24af732bba26f430975a60cbe,santa cruz do sul,Rio Grande do Sul,2017-03-20,2017-03-20,532,5.00,192.56,1,Medium Priority: Lapsed One-Time
"3e36312a56bdb312242490706752940b",campinas,São Paulo,2016-10-10,2016-10-10,693,5.00,192.56,1,Medium Priority: Lapsed One-Time
"63a2711d2cd5648bb00af3a74a40e640",palmital,São Paulo,2017-04-06,2017-04-06,515,4.00,192.56,1,Medium Priority: Lapsed One-Time
"8b2a763a17a3a6288f740b7280763603",curitiba,Paraná,2017-03-07,2017-03-07,545,4.00,192.56,1,Medium Priority: Lapsed One-Time
"6292603dec902259a5c333f58109da24",bauru,São Paulo,2017-04-03,2017-04-03,518,5.00,192.56,1,Medium Priority: Lapsed One-Time
ecb7651c7bd428e7405f3e23c46b4550,sao paulo,São Paulo,2017-03-02,2017-03-02,550,5.00,192.55,1,Medium Priority: Lapsed One-Time
"8f7036a46f0fba0b1caea70c6ca36203",sao paulo,São Paulo,2016-10-07,2016-10-07,696,5.00,192.55,1,Medium Priority: Lapsed One-Time
e7c0adb16c7fea6d7f75c3d9e72f813b,sao paulo,São Paulo,2017-02-11,2017-02-11,569,5.00,192.55,1,Medium Priority: Lapsed One-Time
"5cd349e7d2a4516c1a97c2089b89ffd2",rio de janeiro,Rio de Janeiro,2017-09-01,2017-09-01,367,5.00,192.50,1,Medium Priority: Lapsed One-Time
caac34ad2058114ddafc4e290ce7a432,brasilia,Distrito Federal,2017-08-30,2017-08-30,369,5.00,192.50,1,Medium Priority: Lapsed One-Time
d615a46ee39d41088222d36e46fb5c03,sao paulo,São Paulo,2017-10-21,2017-10-21,317,4.00,192.50,1,Medium Priority: Lapsed One-Time
dfc569fe71e076ecc9a61b49756e6342,rio de janeiro,Rio de Janeiro,2018-02-01,2018-02-01,214,5.00,192.50,1,Medium Priority: Lapsed One-Time
"2d8ff00aeb57429cf50b428d7a4ac3ec",piracaia,São Paulo,2017-08-22,2017-08-22,377,5.00,192.48,1,Medium Priority: Lapsed One-Time
a138544417d006e52b2f766ef47ae5ef,campinas,São Paulo,2018-01-11,2018-01-11,235,4.00,192.47,1,Medium Priority: Lapsed One-Time
"15ba9bd3457d36c576ef7cdfe3db3b1a",mogi das cruzes,São Paulo,2018-01-23,2018-01-23,223,5.00,192.47,1,Medium Priority: Lapsed One-Time
"79a3da806f9357fc450c94270dd1f222",guarulhos,São Paulo,2017-12-26,2017-12-26,251,5.00,192.47,1,Medium Priority: Lapsed One-Time
"2b5f63958f12a723584fce3902b8a6f8",itapema,Santa Catarina,2018-02-04,2018-02-04,211,5.00,192.47,1,Medium Priority: Lapsed One-Time
"49c36ee3ff076feae18354f0d70f2e46",ji-parana,Rondônia,2018-01-25,2018-01-25,221,5.00,192.45,1,Medium Priority: Lapsed One-Time
d2ef32c35987fc181899bc0bbe68fd5a,sorocaba,São Paulo,2017-09-28,2017-09-28,340,5.00,192.45,1,Medium Priority: Lapsed One-Time
"4b404f23b74d3e9972bcf67bf2fef391",juiz de fora,Minas Gerais,2017-09-01,2017-09-01,367,4.00,192.44,1,Medium Priority: Lapsed One-Time
d462d9e30ff3df8b64ade2aac3cafc7a,sao paulo,São Paulo,2018-01-22,2018-01-22,224,4.00,192.44,1,Medium Priority: Lapsed One-Time
"015366a7c13024e36f1f125d8f9a9e67",rio das ostras,Rio de Janeiro,2017-03-21,2017-03-21,531,5.00,192.41,1,Medium Priority: Lapsed One-Time
"69c532b12bd5070978227e529bad6f18",rancho queimado,Santa Catarina,2017-12-01,2017-12-01,276,5.00,192.39,1,Medium Priority: Lapsed One-Time
"9ac68177b21e3ea0bc10f54526c8847e",curitiba,Paraná,2018-01-21,2018-01-21,225,5.00,192.39,1,Medium Priority: Lapsed One-Time
"527acd5ee1b69a0edddde8fe512007d9",curitiba,Paraná,2017-11-27,2017-11-27,280,5.00,192.39,1,Medium Priority: Lapsed One-Time
b3933f964971e7e4286dc1bd8dafd851,sao paulo,São Paulo,2018-01-18,2018-01-18,228,5.00,192.36,1,Medium Priority: Lapsed One-Time
"3b37ee52b62d30f0ffe0fa80bffc1467",diadema,São Paulo,2017-12-11,2017-12-11,266,5.00,192.36,1,Medium Priority: Lapsed One-Time
"14f0ab886603a9e09fc3e3680d48a419",dias d'avila,Bahia,2017-11-25,2017-11-25,282,4.00,192.35,1,Medium Priority: Lapsed One-Time
c18e9bc6105e23984e0beed4b3dfda3f,camaqua,Rio Grande do Sul,2017-06-05,2017-06-05,455,5.00,192.30,1,Medium Priority: Lapsed One-Time
eb391f75103bf8fed50cf125051753e7,mococa,São Paulo,2018-01-14,2018-01-14,232,4.00,192.30,1,Medium Priority: Lapsed One-Time
f874c8b9f72ba7c01305313c3f8edd9c,mirai,Minas Gerais,2018-01-25,2018-01-25,221,5.00,192.30,1,Medium Priority: Lapsed One-Time
"8ef0b77c8d0915a9288ef6ba53382ecf",alvorada,Rio Grande do Sul,2018-01-09,2018-01-09,237,4.00,192.24,1,Medium Priority: Lapsed One-Time
cc94273bfa2941116d5ee1cc8707c7d4,presidente bernardes,São Paulo,2018-02-22,2018-02-22,193,4.00,192.14,1,Medium Priority: Lapsed One-Time
"42cbfde6a595790d057c4df09b3d660b",orindiuva,São Paulo,2017-09-20,2017-09-20,348,5.00,192.14,1,Medium Priority: Lapsed One-Time
"1d71bf5e229fe3adb525f21057517ba6",sao bernardo do campo,São Paulo,2017-10-09,2017-10-09,329,5.00,192.14,1,Medium Priority: Lapsed One-Time
"3abdf4f27efce96f8573a88343a4084e",sao paulo,São Paulo,2017-02-20,2017-02-20,560,5.00,192.14,1,Medium Priority: Lapsed One-Time
cea53144530cc3367e429dcb7b697b72,uberlandia,Minas Gerais,2017-03-24,2017-03-24,528,4.00,192.13,1,Medium Priority: Lapsed One-Time
ad99c498c47110d1f9347a154f334d88,rancharia,São Paulo,2017-08-25,2017-08-25,374,5.00,192.10,1,Medium Priority: Lapsed One-Time
"29c8de5b1116c9acbaec4e6f4178441b",vitoria da conquista,Bahia,2017-07-29,2017-07-29,401,5.00,192.10,1,Medium Priority: Lapsed One-Time
a9bcb9a697749bae2fc7ea4ffa643970,bom jesus do tocantins,Pará,2017-08-30,2017-08-30,369,5.00,192.07,1,Medium Priority: Lapsed One-Time
"87a584a81d1cce5c78c4064e5c022cef",parnamirim,Rio Grande do Norte,2017-10-23,2017-10-23,315,4.00,192.05,1,Medium Priority: Lapsed One-Time
"4d2ede5429c0dbdb270968926c2b1f2c",braganca paulista,São Paulo,2017-09-21,2017-09-21,347,5.00,192.03,1,Medium Priority: Lapsed One-Time
c3194e1437d051f582c12b4c81e98cba,porto alegre,Rio Grande do Sul,2017-09-15,2017-09-15,353,4.00,192.02,1,Medium Priority: Lapsed One-Time
c134ad2c632dcddbb4f8811584daa2f2,matias barbosa,Minas Gerais,2017-11-10,2017-11-10,297,5.00,192.00,1,Medium Priority: Lapsed One-Time
"3d54e4ff73894ca933fce16491b6af27",belo horizonte,Minas Gerais,2017-12-12,2017-12-12,265,4.00,192.00,1,Medium Priority: Lapsed One-Time
"04bf51c8d8b123571c86805d49edd9b1",rio de janeiro,Rio de Janeiro,2017-11-13,2017-11-13,294,5.00,192.00,1,Medium Priority: Lapsed One-Time
"90cef6cbbc423b65e6f933b48893e739",rianapolis,Goiás,2017-09-14,2017-09-14,354,4.00,191.99,1,Medium Priority: Lapsed One-Time
"34e7cca423752108e4e4aa7c377f5fe5",dois irmaos do buriti,Mato Grosso do Sul,2017-06-30,2017-06-30,430,5.00,191.99,1,Medium Priority: Lapsed One-Time
f8fa0be8c0b01fc7435ba62ce47b7088,joao monlevade,Minas Gerais,2017-09-14,2017-09-14,354,5.00,191.99,1,Medium Priority: Lapsed One-Time
"7756cb6ccd8ec23eaaf953f9bd9bc958",sao paulo,São Paulo,2017-10-11,2017-10-11,327,4.00,191.93,1,Medium Priority: Lapsed One-Time
"185129bb4800fb9402b05e99b290c379",sao miguel do guapore,Rondônia,2018-02-21,2018-02-21,194,5.00,191.92,1,Medium Priority: Lapsed One-Time
"4cec463e3833669772b6d2efeb2aa058",sao paulo,São Paulo,2017-11-14,2017-11-14,293,4.00,191.92,1,Medium Priority: Lapsed One-Time
"5bc6f1b73ea9ec457b828bb72239de30",itapevi,São Paulo,2018-01-22,2018-01-22,224,4.00,191.83,1,Medium Priority: Lapsed One-Time
ac0931d24718f56537af55f3e2d3ab8c,cuiaba,Mato Grosso,2017-03-11,2017-03-11,541,5.00,191.82,1,Medium Priority: Lapsed One-Time
"61eed81237a7dcaa405c14727d2fd590",osasco,São Paulo,2017-04-20,2017-04-20,501,4.00,191.77,1,Medium Priority: Lapsed One-Time
"1f44ea8774d632324aa59b85e66eb84e",itaquaquecetuba,São Paulo,2017-05-30,2017-05-30,461,5.00,191.75,1,Medium Priority: Lapsed One-Time
"0495139fd27c13934537d6a3b690cdcf",sao jose do rio preto,São Paulo,2017-10-23,2017-10-23,315,5.00,191.75,1,Medium Priority: Lapsed One-Time
"1f59f1a9f0d35968adf353c1f7a00b86",quintana,São Paulo,2017-06-03,2017-06-03,457,4.00,191.75,1,Medium Priority: Lapsed One-Time
"504008f73e607b2e88d3f176da96cb06",rio de janeiro,Rio de Janeiro,2017-11-29,2017-11-29,278,5.00,191.68,1,Medium Priority: Lapsed One-Time
"1af5dad09599a90b24aa42e9600a2e2f",mirai,Minas Gerais,2017-11-20,2017-11-20,287,4.00,191.68,1,Medium Priority: Lapsed One-Time
a23dca3544b12649079acc1240c7c663,vitoria,Espírito Santo,2017-11-24,2017-11-24,283,5.00,191.68,1,Medium Priority: Lapsed One-Time
e602f17b276b90a8766bd196b3590c11,brasilia,Distrito Federal,2017-11-21,2017-11-21,286,5.00,191.68,1,Medium Priority: Lapsed One-Time
"73d7ca83ac1db719be952345c422ef6d",canela,Rio Grande do Sul,2017-06-24,2017-06-24,436,5.00,191.67,1,Medium Priority: Lapsed One-Time
c69ef88552e6cadb840c7e119b9eeff4,rio de janeiro,Rio de Janeiro,2017-11-19,2017-11-19,288,4.00,191.67,1,Medium Priority: Lapsed One-Time
"190ea61dbaa0b65eb0828a3f7d6a520e",coxim,Mato Grosso do Sul,2018-01-03,2018-01-03,243,5.00,191.67,1,Medium Priority: Lapsed One-Time
"4d7ad8005bec85fd65dd21e38bccd48b",mandaguari,Paraná,2017-05-28,2017-05-28,463,5.00,191.67,1,Medium Priority: Lapsed One-Time
aef1ae2be9b88cd849660049539ac801,goiania,Goiás,2017-12-17,2017-12-17,260,5.00,191.65,1,Medium Priority: Lapsed One-Time
"198c1d538299a11bb5eafb89f2d408df",contagem,Minas Gerais,2017-10-31,2017-10-31,307,5.00,191.64,1,Medium Priority: Lapsed One-Time
e3cf594a99e810f58af53ed4820f25e5,ijui,Rio Grande do Sul,2017-09-07,2017-09-17,351,5.00,191.61,2,High Priority: Lapsed Loyal
"9dcdb9030f26f35185c5c94a5f46f0c5",braganca paulista,São Paulo,2017-09-13,2017-09-13,355,5.00,191.58,1,Medium Priority: Lapsed One-Time
"2b0d9f9711eb5fa44b99f4b3f8de29ad",juti,Mato Grosso do Sul,2017-05-20,2017-05-20,471,5.00,191.58,1,Medium Priority: Lapsed One-Time
"8f168e4240b71ab867b91e62ffea1da1",duque de caxias,Rio de Janeiro,2017-12-29,2017-12-29,248,4.00,191.58,1,Medium Priority: Lapsed One-Time
"8f57a92edd1b0607cf5e2b3d2e39f713",itapira,São Paulo,2017-07-03,2017-07-03,427,5.00,191.58,1,Medium Priority: Lapsed One-Time
e5b75e2fa9e1505a0a3287e1702b54cc,macae,Rio de Janeiro,2017-11-24,2017-11-24,283,5.00,191.58,1,Medium Priority: Lapsed One-Time
"4977be3752099d95236a84a0be07e02e",cachoeiras de macacu,Rio de Janeiro,2018-01-15,2018-01-15,231,5.00,191.58,1,Medium Priority: Lapsed One-Time
d194eea5b8f6b67992f5a3ca32ac401c,estancia velha,Rio Grande do Sul,2017-09-19,2017-09-19,349,5.00,191.58,1,Medium Priority: Lapsed One-Time
"8f766e7eb9162e54b94f292ce11535cf",rio de janeiro,Rio de Janeiro,2017-10-10,2017-10-10,328,5.00,191.58,1,Medium Priority: Lapsed One-Time
"0c17c83ec4ad6041ecfe2c912d39b0f7",belo horizonte,Minas Gerais,2017-07-27,2017-07-27,403,5.00,191.58,1,Medium Priority: Lapsed One-Time
"83132b57a9cce2595f648b5f8153d17c",mage,Rio de Janeiro,2017-07-30,2017-07-30,400,4.00,191.58,1,Medium Priority: Lapsed One-Time
"06f660202926f97c1f4fda2b62b64d10",porto nacional,Tocantins,2017-09-24,2017-09-24,344,5.00,191.56,1,Medium Priority: Lapsed One-Time
bc877a9f97bb3f3d4fcd5f86028f81a9,curitiba,Paraná,2017-07-25,2018-02-05,210,4.00,191.55,2,High Priority: Lapsed Loyal
"5c254f442e9643f4093c3ead513f97a7",contagem,Minas Gerais,2017-02-20,2017-02-20,560,5.00,191.50,1,Medium Priority: Lapsed One-Time
b418bca74ac4b0ef6e0c100edf861938,serra,Espírito Santo,2017-09-26,2017-09-26,342,5.00,191.49,1,Medium Priority: Lapsed One-Time
e68856e8450afe7390b02d1b2bcefb29,uberaba,Minas Gerais,2017-09-06,2017-11-24,283,5.00,191.47,2,High Priority: Lapsed Loyal
"1f720536a27cc2719dfc952d83b1e2fa",praia grande,São Paulo,2017-07-03,2017-07-03,427,5.00,191.46,1,Medium Priority: Lapsed One-Time
"7ccff7239174883e2ed56008ac04e184",sao paulo,São Paulo,2017-06-02,2017-06-02,458,5.00,191.46,1,Medium Priority: Lapsed One-Time
"8465ad8e9322b5dfa59d1827d86a93c6",jaguare,Espírito Santo,2017-04-23,2017-04-23,498,4.00,191.41,1,Medium Priority: Lapsed One-Time
"9947c0ed8bf41cd508a78da36abc1d41",jundiai,São Paulo,2017-08-17,2017-10-25,313,5.00,191.33,3,High Priority: Lapsed Loyal
ce08156f0b4538295804335617df0040,belem,Pará,2017-09-18,2017-09-18,350,5.00,191.33,1,Medium Priority: Lapsed One-Time
b587e778151420c7383b223defbb4c0e,sao joao de meriti,Rio de Janeiro,2017-10-07,2017-10-07,331,5.00,191.28,1,Medium Priority: Lapsed One-Time
b5fc21ee05bf5da15eb9466bfcddb22a,pouso alegre,Minas Gerais,2017-04-08,2017-04-08,513,5.00,191.26,1,Medium Priority: Lapsed One-Time
"66d8576e09f38bde80fe38193acaa95d",americana,São Paulo,2017-09-24,2017-09-24,344,4.00,191.25,1,Medium Priority: Lapsed One-Time
"070b63ba035b50eaddb3ed3f009a2221",campinas,São Paulo,2017-02-12,2017-02-12,568,5.00,191.23,1,Medium Priority: Lapsed One-Time
dc5ffad268ff33250b2c77e43e2b77ab,barbacena,Minas Gerais,2017-11-29,2017-11-29,278,5.00,191.23,1,Medium Priority: Lapsed One-Time
"755315819bd72bda3b1ebfbcc754bb72",rio claro,São Paulo,2017-03-15,2017-03-15,537,5.00,191.23,1,Medium Priority: Lapsed One-Time
ecc6e5e96fe666e11c6a983d667121b3,vitoria,Espírito Santo,2017-04-16,2017-04-16,505,5.00,191.19,1,Medium Priority: Lapsed One-Time
df6449754e3b70e4662f400c7ff8723e,mata roma,Maranhão,2017-11-24,2017-11-24,283,4.00,191.07,1,Medium Priority: Lapsed One-Time
d8079e13179a4ba20a2d06c42e713ff9,rio de janeiro,Rio de Janeiro,2017-10-29,2017-10-29,309,5.00,191.01,2,High Priority: Lapsed Loyal
"1033ef00990979a963a8e94c31ded33a",sao paulo,São Paulo,2017-12-01,2017-12-01,276,4.00,190.99,1,Medium Priority: Lapsed One-Time
be7b8e5d123ff56fa757c60cee834eda,rio de janeiro,Rio de Janeiro,2018-03-01,2018-03-01,186,5.00,190.98,1,Medium Priority: Lapsed One-Time
abbbc29d7ef71aed05639fb309cc2a1a,pedro leopoldo,Minas Gerais,2018-02-02,2018-02-02,213,5.00,190.98,1,Medium Priority: Lapsed One-Time
c87450b6cbce9c13ae3cfd200fad71a7,rio de janeiro,Rio de Janeiro,2017-09-12,2017-09-12,356,5.00,190.98,1,Medium Priority: Lapsed One-Time
"5d7ee34d5817f2c18eb36d25116ab9da",curitiba,Paraná,2018-02-23,2018-02-23,192,5.00,190.98,1,Medium Priority: Lapsed One-Time
"65bcf4a3a37c16083a685d439fcf887d",ouroeste,São Paulo,2017-10-12,2017-10-12,326,5.00,190.98,1,Medium Priority: Lapsed One-Time
"18080ed389c72ca4d0c4396edf0ecb37",rio de janeiro,Rio de Janeiro,2017-07-18,2017-07-18,412,4.00,190.95,1,Medium Priority: Lapsed One-Time
"14a52433508dec56265579c5752de105",rio de janeiro,Rio de Janeiro,2017-10-11,2017-10-11,327,5.00,190.95,1,Medium Priority: Lapsed One-Time
d3efd0ae3bee9c35f302e336aef87b99,belem,Pará,2017-04-09,2017-04-09,512,5.00,190.93,2,High Priority: Lapsed Loyal
"5437bb4665b99bf6d34c480d761e4cfa",campo grande do piaui,Piauí,2018-02-21,2018-02-21,194,5.00,190.88,1,Medium Priority: Lapsed One-Time
"700e5a2aa50c64c74819d33fa99e3382",sao vicente,São Paulo,2017-12-03,2017-12-03,274,5.00,190.88,1,Medium Priority: Lapsed One-Time
a4ccd4b0c5e09ea0d915740f5e1a5870,buriticupu,Maranhão,2018-01-18,2018-01-18,228,5.00,190.88,1,Medium Priority: Lapsed One-Time
"0efdde54b9e08d009874be9231dfe635",ponte nova,Minas Gerais,2017-09-06,2017-09-06,362,5.00,190.87,1,Medium Priority: Lapsed One-Time
"06b62401a89eed34edccffcdcd014bd6",catanduva,São Paulo,2017-04-16,2017-04-16,505,5.00,190.86,1,Medium Priority: Lapsed One-Time
"6a21951608a867f06fd7da1dd0133cf5",volta redonda,Rio de Janeiro,2017-09-24,2017-09-24,344,5.00,190.86,1,Medium Priority: Lapsed One-Time
"04d19063f4715806f2bbde7b090fb702",caratinga,Minas Gerais,2017-10-15,2017-10-15,323,5.00,190.86,1,Medium Priority: Lapsed One-Time
"4210db4456e5e1f786db193081339667",monte belo,Minas Gerais,2017-10-26,2017-10-26,312,5.00,190.86,1,Medium Priority: Lapsed One-Time
"0b7a9c1b92b0837bca4a9af1cee6131a",ponta pora,Mato Grosso do Sul,2018-01-22,2018-01-22,224,5.00,190.86,1,Medium Priority: Lapsed One-Time
"44d88fd324784dd4aac243958e005376",sao paulo,São Paulo,2017-09-12,2017-09-12,356,5.00,190.82,1,Medium Priority: Lapsed One-Time
deffd690ee36c3962798f6d3500c8ffe,bauru,São Paulo,2017-06-24,2017-06-24,436,5.00,190.76,1,Medium Priority: Lapsed One-Time
"1a3ac305af5c5965207a0c811197266d",barra mansa,Rio de Janeiro,2017-11-17,2017-11-17,290,5.00,190.75,1,Medium Priority: Lapsed One-Time
"04797864da463ad3509a27b58337a009",boituva,São Paulo,2017-07-24,2017-07-24,406,5.00,190.75,1,Medium Priority: Lapsed One-Time
ef1d0f1922417f396a0aa0a03296c572,sao paulo,São Paulo,2017-08-02,2017-11-24,283,5.00,190.75,2,High Priority: Lapsed Loyal
"1e433d2aca7584032f8f56d51643e605",sao paulo,São Paulo,2017-11-03,2017-12-07,270,4.00,190.75,2,High Priority: Lapsed Loyal
"515d177181a3bbfec1d42dc38536152d",urupes,São Paulo,2017-08-18,2017-08-18,381,5.00,190.74,1,Medium Priority: Lapsed One-Time
